CityId,name,addr,RestaurantId,RestaurantStatus,avgrating,TotalPictures,TotalSaves,TotalReviews,TotalFavourites,TotalViews,TotalCheckIns,CreatedOn,Latitude,Longitude,ResUrlReviews
217,Mì Vịt Tiềm Phong Ký - Lý Thường Kiệt,"444 Lý Thường Kiệt, P. 7, Quận Tân Bình, TP. HCM",137191,2,6.832,15,31,6,0,0,0,02/01/1970,10.785624,106.654119,/ho-chi-minh/mi-vit-tiem-phong-ky-ly-thuong-kiet/binh-luan
217,Hood - Trà Sữa & Ăn Vặt,"95/6 Lê Văn Duyệt, P. 3, Quận Bình Thạnh, TP. HCM",1046962,2,9.588,34,32,15,0,0,0,02/01/1970,10.798453,106.696007,/ho-chi-minh/hood-tra-sua-an-vat/binh-luan
217,Ko'k - Ăn Vặt - Vĩnh Viễn,"209B Vĩnh Viễn, Phường 4, Quận 10, TP. HCM",1039733,2,9.674,74,629,46,0,0,0,02/01/1970,10.764018,106.669361,/ho-chi-minh/an-vat-ko-k-vinh-vien/binh-luan
217,The Pizza Company - Estella Place,"L4-6A-7B, Tầng 4, Estella Place, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",916482,2,8.3,2,4,2,0,0,0,02/01/1970,10.802097,106.74846,/ho-chi-minh/the-pizza-company-estella-place/binh-luan
217,Deku Salad,"30 Đường 59, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",751190,2,8.4,13,80,2,0,0,0,02/01/1970,10.808663,106.729615,/ho-chi-minh/deku-salad/binh-luan
217,Gờ Cafe - Chung Cư Phạm Viết Chánh,"B10 Chung Cư Phạm Viết Chánh, Phạm Viết Chánh, P. 19, Quận Bình Thạnh, TP. HCM",767056,2,8.1,7,8,4,0,0,0,02/01/1970,10.7908722,106.7113725,/ho-chi-minh/go-cafe-chung-cu-pham-viet-chanh/binh-luan
217,Là Việt Coffee Saigon - Tú Xương,"57A Tú Xương, P. 7, Quận 3, TP. HCM",985416,2,5.446,35,30,13,0,0,0,02/01/1970,10.777693,106.683591,/ho-chi-minh/la-viet-coffee-saigon-tu-xuong/binh-luan
217,Bánh Tráng Trộn Chú Thọ - Thích Quảng Đức,"3 Thích Quảng Đức, P. 3, Quận Phú Nhuận, TP. HCM",1148127,2,9.65,16,1,4,0,0,0,02/01/1970,10.8038041,106.6840174,/ho-chi-minh/banh-trang-tron-chu-tho-thich-quang-duc/binh-luan
217,Pizza Inn - Phú Mỹ Hưng,"C001 Chung Cư Mỹ Phước, Phạm Thái Bường, P. Tân Phong, Quận 7, TP. HCM",4356,2,6.71,78,89,27,0,0,0,02/01/1970,10.727467,106.710512,/ho-chi-minh/pizza-inn-nguyen-duc-canh/binh-luan
217,Cơm Gà Xối Mỡ 268 - Nguyễn Văn Đậu,"268 Nguyễn Văn Đậu, Quận Bình Thạnh, TP. HCM",49993,2,7.136,79,147,19,0,0,0,02/01/1970,10.813007,106.69358,/ho-chi-minh/com-ga-xoi-mo-268-nguyen-van-dau/binh-luan
217,Cơm Trộn 2 Cô - Tân Canh,"23 Tân Canh, P. 1, Quận Tân Bình, TP. HCM",163473,2,6.518,1685,2033,349,0,0,0,02/01/1970,10.7966849,106.6674437,/ho-chi-minh/com-tron-2-co-tan-canh/binh-luan
217,Trà Sữa Xiên Que Hot & Cold - Lê Trọng Tấn,"723 Lê Trọng Tấn, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",315908,2,6.284,162,42,29,0,0,0,02/01/1970,10.8154154,106.6038998999999,/ho-chi-minh/tra-sua-xien-que-hot-cold-le-trong-tan/binh-luan
217,"3 Râu - Gà Rán, Pizza & Trà Sữa - Lê Trọng Tấn","808 Lê Trọng Tấn, Quận Bình Tân, TP. HCM",1036806,2,8.8,4,1,2,0,0,0,02/01/1970,10.816118,106.602322,/ho-chi-minh/3-rau-ga-ran-pizza-tra-sua-le-trong-tan/binh-luan
217,Cuốn Và Chấm - Trương Định,"73 Trương Định, P. 6, Quận 3, TP. HCM",952093,2,8.036,48,56,81,0,0,0,02/01/1970,10.777381,106.689906,/ho-chi-minh/cuon-va-cham-truong-dinh/binh-luan
217,Library Coffee - Cafe Thư Viện,"Lầu 3, 70 Trương Quốc Dung, P. 10, Quận Phú Nhuận, TP. HCM",99560,2,8.866,1,47,3,0,0,0,02/01/1970,10.7956517,106.67247,/ho-chi-minh/library-coffee-cafe-thu-vien/binh-luan
217,"Huo Cha - Trà Sữa, Nước Ép & Ăn Vặt - Tô Vĩnh Diện","78A Tô Vĩnh Diện, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",1079181,2,8.6,1,1,1,0,0,0,02/01/1970,10.8527983,106.7673159,/ho-chi-minh/huo-cha-tra-sua-nuoc-ep-an-vat-to-vinh-dien/binh-luan
217,Cơm Tấm Tí Nị,"184 Nguyễn Thượng Hiền, P. 4, Quận 3, TP. HCM",218086,2,7.388,20,159,16,0,0,0,02/01/1970,10.7751216,106.683365,/ho-chi-minh/com-tam-ti-ni/binh-luan
217,Strawberry Cafe - Tân Lập,"37 Tân Lập, Tp. Thủ Đức, TP. HCM",153250,2,8.0,32,20,1,0,0,0,02/01/1970,10.8761380073352,106.809455741764,/ho-chi-minh/strawberry-cafe-tan-lap/binh-luan
217,Tiến Hải Quán - Bún Đậu Mắm Tôm - Nguyễn Sơn,"39 Nguyễn Sơn, P. Phú Thạnh, Quận Tân Phú, TP. HCM",760382,2,7.056,56,95,18,0,0,0,02/01/1970,10.781006,106.632244,/ho-chi-minh/tien-hai-quan-bun-dau-mam-tom-nguyen-son/binh-luan
217,Bella Pizza - Meatlove - Điện Biên Phủ,"633/57 Điện Biên Phủ, P. 1, Quận 3, TP. HCM",1000044749,2,10.0,2,0,1,0,0,0,02/01/1970,10.7681125,106.6780783,/ho-chi-minh/bella-pizza-meatlove-dien-bien-phu.uppk3g/binh-luan
217,Supreme Noodle - Mì Trộn Sa Tế,"108/22 Nguyễn Thiện Thuật, P. 2, Quận 3, TP. HCM",1063367,2,8.668,6,21,3,0,0,0,02/01/1970,10.767839,106.6808294,/ho-chi-minh/supreme-noodle-mi-tron-sa-te/binh-luan
217,Hủ Tiếu & Mì Hoành Thánh - Vạn Kiếp,"146 Vạn Kiếp, Quận Bình Thạnh, TP. HCM",735180,2,2.6,5,8,1,0,0,0,02/01/1970,10.7989477,106.6937719,/ho-chi-minh/hu-tieu-mi-hoanh-thanh-van-kiep/binh-luan
217,Ốc Mâm 5 Món,"30 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",240498,2,7.646,176,187,13,0,0,0,02/01/1970,10.766771,106.663572,/ho-chi-minh/oc-mam-5-mon/binh-luan
217,Hủ Tiếu Mì Hoành Thánh - Hưng Phú,"593B Hưng Phú, Quận 8, TP. HCM",207751,2,5.6,8,9,2,0,0,0,02/01/1970,10.74654,106.67103,/ho-chi-minh/hu-tieu-mi-hoanh-thanh-hung-phu/binh-luan
217,Chân Gà Nướng & Các Món Ốc,"Trần Kế Xương, Quận Phú Nhuận, TP. HCM",720860,2,6.0,14,0,1,0,0,0,02/01/1970,10.80233,106.690089,/ho-chi-minh/chan-ga-nuong-cac-mon-oc/binh-luan
217,Xuân - Vietnamese Cuisine - Nguyễn Thiện Thuật,"111 Nguyễn Thiện Thuật, P. 2, Quận 3, TP. HCM",755892,2,8.0,72,34,5,0,0,0,02/01/1970,10.767518,106.680342,/ho-chi-minh/xuan-vietnamese-cuisine-nguyen-thien-thuat/binh-luan
217,Namidora Coffee,"611 Nguyễn Đình Chiểu, P. 2, Quận 3, TP. HCM",792148,2,8.278,169,18,13,0,0,0,02/01/1970,10.7672401,106.6796775999999,/ho-chi-minh/namidora-coffee/binh-luan
217,S.Tix Coffee - Quận 8,"46 Bến Cần Giuộc, P. 13, Quận 8, TP. HCM",1080111,2,8.3,3,0,2,0,0,0,02/01/1970,10.74712,106.65992,/ho-chi-minh/s-tix-coffee-quan-8/binh-luan
217,Bún Thái NI - Hoàng Hoa Thám,"232 Hoàng Hoa Thám, P. 5, Quận Bình Thạnh, TP. HCM",976680,2,7.4,1,11,4,0,0,0,02/01/1970,10.809053,106.6840153,/ho-chi-minh/bun-thai-ni/binh-luan
217,Pharaohs BBQ - Egypt Restaurant - Asiana Food Town,"Q15 - 16, Asiana Food Town, 4 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",751366,2,6.666,84,32,3,0,0,0,02/01/1970,10.769062,106.6937379999999,/ho-chi-minh/pharaohs-bbq-egypt-restaurant-asiana-food-town/binh-luan
217,Gen Dining - Nhà Hàng Âu Á,"140 Lý Chính Thắng, P. 7, Quận 3, TP. HCM",785466,2,5.0,2,3,1,0,0,0,02/01/1970,10.787046,106.684713,/ho-chi-minh/gen-dining-nha-hang-au-a/binh-luan
217,Ahihi - Fruit & Yogurt,"17/3 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",730312,2,9.49,108,993,138,0,0,0,02/01/1970,10.7850243,106.700535,/ho-chi-minh/ahihi-fruit-yogurt/binh-luan
217,Sầu Riêng Sạch & Trái Cây Sạch 436 - Cách Mạng Tháng 8,"436/11/1 Cách Mạng Tháng Tám, P. 11, Quận 3, TP. HCM",1148848,2,8.75,3,2,4,0,0,0,02/01/1970,10.7843641,106.6703517,/ho-chi-minh/sau-rieng-sach-trai-cay-sach-436-cach-mang-thang-8/binh-luan
217,Tiệm Trà An Nhiên,"47 Trần Thiện Chánh, P. 12, Quận 10, TP. HCM",934380,2,8.5,27,20,2,0,0,0,02/01/1970,10.771002,106.670921,/ho-chi-minh/tiem-tra-an-nhien/binh-luan
217,Cô Ánh - Ăn Vặt & Bánh Tráng Trộn Tỏi Muối,"55/43 Nguyễn Văn Công, P. 3, Quận Gò Vấp, TP. HCM",987040,2,7.68,11,72,5,0,0,0,02/01/1970,10.8228331,106.677124,/ho-chi-minh/co-anh-banh-trang-tron-toi-muoi/binh-luan
217,Bánh Đa & Bún Cá Rô Đồng,"005 Lô G Chung Cư Miếu Nổi, Vũ Huy Tấn, P. 3, Quận Bình Thạnh, TP. HCM",735720,2,6.2,11,14,1,0,0,0,02/01/1970,10.7956865,106.6939108,/ho-chi-minh/banh-da-bun-ca-ro-dong/binh-luan
217,30/4 Cafe & Restaurant,"1 Huyền Trân Công Chúa, Quận 1, TP. HCM",33467,2,6.476,128,87,24,0,0,0,02/01/1970,10.775679,106.695158,/ho-chi-minh/30-4-cafe-restaurant/binh-luan
217,Lươn Nghệ An Bà Hai,"188 Nguyễn Hồng Đào, P. 14, Quận Tân Bình, TP. HCM",219702,2,6.968,113,135,18,0,0,0,02/01/1970,10.791625,106.641608,/ho-chi-minh/luon-nghe-an-ba-hai/binh-luan
217,Lee Dim Sum - Há Cảo Đặc Biệt Nhà Làm,"4 Đường Số 9, Cư Xá Bình Thới, P. 8, Quận 11, TP. HCM",769030,2,7.326,50,186,11,0,0,0,02/01/1970,10.764454,106.647574,/ho-chi-minh/lee-dim-sum-ha-cao-dac-biet-nha-lam/binh-luan
217,Vịt Quay Lạng Sơn Phú Hà Thành,"81 Trần Hữu Trang, P. 10, Quận Phú Nhuận, TP. HCM",1055584,2,9.592,12,529,70,0,0,0,02/01/1970,10.793858,106.67284,/ho-chi-minh/vit-quay-lang-son-phu-ha-thanh/binh-luan
217,Lễ Hội Ẩm Thực Vedan Biết Nấu Ăn Là Chuẩn Oppa,"Công Viên Lê Thị Riêng, 875 Cách Mạng Tháng 8, P. 7, Quận 10, TP. HCM",891543,2,10.0,13,1,1,0,0,0,02/01/1970,10.785088,106.665426,/ho-chi-minh/le-hoi-am-thuc-vedan-biet-nau-an-la-chuan-oppa/binh-luan
217,Bánh Mì Xíu Mại Đà Lạt Dì Liên - Đường Số 13,"5 Đường Số 13, P. 4, Quận 8, TP. HCM",48596,2,8.4,16,31,1,0,0,0,02/01/1970,10.7408921,106.6711414,/ho-chi-minh/banh-mi-xiu-mai-da-lat/binh-luan
217,Cháo Sườn - Trần Quang Khải,"269B Trần Quang Khải, Quận 1, TP. HCM",134775,2,6.644,64,227,9,0,0,0,02/01/1970,10.7912647,106.6879591,/ho-chi-minh/chao-suon-tran-quang-khai/binh-luan
217,Cháo Sườn 338,"338 Hai Bà Trưng, Quận 1, TP. HCM",187528,2,4.302,11,36,8,0,0,0,02/01/1970,10.7900301,106.6895252,/ho-chi-minh/chao-suon-338/binh-luan
217,Quán Cơm 20k,"180/A9 Bùi Văn Ba, P. Tân Thuận Đông, Quận 7, TP. HCM",733275,2,5.7,31,10,2,0,0,0,02/01/1970,10.747124,106.734062,/ho-chi-minh/quan-com-20k/binh-luan
217,Phúc Bửu Thiên - Dimsum & Món Hoa,"122D Cách Mạng Tháng 8, P. 7, Quận 3, TP. HCM",759026,2,5.834,20,14,6,0,0,0,02/01/1970,10.777232,106.682922,/ho-chi-minh/phuc-buu-thien-dimsum-mon-hoa/binh-luan
217,Bánh Ướt Minh Châu,"400 Lê Văn Sỹ, Quận 3, TP. HCM",70853,2,3.5,18,46,10,0,0,0,02/01/1970,10.788713,106.676659,/ho-chi-minh/banh-uot-minh-chau/binh-luan
217,Buffet Nướng - Khách Sạn Hương Sen,"66 - 70 Đồng Khởi, Quận 1, TP. HCM",47563,2,7.696,290,340,29,0,0,0,02/01/1970,10.775008,106.704322,/ho-chi-minh/buffet-nuong-khach-san-huong-sen/binh-luan
217,Thầy Hải - Bún Bò & Lẩu Bò,"40/8A Trần Xuân Soạn, P. Tân Thuận Tây, Quận 7, TP. HCM",116471,2,7.4,14,25,3,0,0,0,02/01/1970,10.75234,106.722374,/ho-chi-minh/thay-hai-bun-bo-lau-bo/binh-luan
217,Cúc Kía - Bánh Ú Người Tiều,"100 Đường C4, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM",795915,2,8.566,14,199,6,0,0,0,02/01/1970,10.729384,106.672863,/ho-chi-minh/cuc-kia-banh-u-nguoi-tieu/binh-luan
217,Fika Getogether - Coffee & Tea,"602/32 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",1056512,2,6.402,81,64,9,0,0,0,02/01/1970,10.7982731084759,106.7176458201065,/ho-chi-minh/fika-getogether-coffee-tea/binh-luan
217,Súp Cua Phú Ký,"241 Lãnh Binh Thăng, P. 12, Quận 11, TP. HCM",1049601,2,3.6,1,1,1,0,0,0,02/01/1970,10.7625454,106.6520067,/ho-chi-minh/sup-cua-phu-ky/binh-luan
217,Súp Cua Tôn Đản,"206 Tôn Đản, P. 10, Quận 4, TP. HCM",261311,2,3.0,2,4,1,0,0,0,02/01/1970,10.757905,106.706378,/ho-chi-minh/sup-cua-ton-dan/binh-luan
217,HumiFood - Shop Online,"288/2 Lò Siêu, P. 13, Quận 11, TP. HCM",211960,2,7.732,4,85,3,0,0,0,02/01/1970,10.762996,106.651407,/ho-chi-minh/humifood-shop-online/binh-luan
217,Lẩu Dê Minh Phụng - Tuệ Tĩnh,"91 Tuệ Tĩnh, P. 13, Quận 11, TP. HCM",19848,2,6.828,5,30,7,0,0,0,02/01/1970,10.763381,106.654474,/ho-chi-minh/lau-de-minh-phung-tue-tinh/binh-luan
217,Zhengxin Chicken Steak - Lò Siêu,"302 Lò Siêu, P. 13, Quận 11, TP. HCM",873260,2,3.72,8,10,5,0,0,0,02/01/1970,10.763224,106.651298,/ho-chi-minh/zhengxin-chicken-steak-lo-sieu/binh-luan
217,A Mùi - Quán Ốc,"124/32 Lê Thị Bạch Cát, P.13, Quận 11, TP. HCM",250458,2,5.8,11,2,1,0,0,0,02/01/1970,10.7652629,106.651681,/ho-chi-minh/a-mui-quan-oc/binh-luan
217,Bún Mì Vàng - Tuệ Tĩnh,"3 Chung Cư Tuệ Tĩnh, P. 13, Quận 11, TP. HCM",19968,2,7.4,13,13,2,0,0,0,02/01/1970,10.764419,106.653664,/ho-chi-minh/bun-mi-vang-tue-tinh/binh-luan
217,Mr Kimbap,"88 Phạm Văn Nghị, P. Tân Phong, Quận 7, TP. HCM",739489,2,6.8,3,35,1,0,0,0,02/01/1970,10.730535,106.70671,/ho-chi-minh/mr-kimbap/binh-luan
217,Paulie's Pizza & Pasta - Lê Văn Sỹ,"360 Lê Văn Sỹ, P. 2, Quận Tân Bình, TP. HCM",759165,2,8.372,50,57,7,0,0,0,02/01/1970,10.7978492,106.6636479,/ho-chi-minh/paulie-s-pizza-pasta-le-van-sy/binh-luan
217,Bún Mắm Út,"83 Trần Xuân Soạn, Quận 7, TP. HCM",105690,2,8.4,2,33,1,0,0,0,02/01/1970,10.7518268,106.7048135,/ho-chi-minh/bun-mam-ut-105690/binh-luan
217,Bún Mắm Chị Châm - Chợ Nguyễn Hữu Hào,"Chợ Nguyễn Hữu Hào, Nguyễn Hữu Hào, P. 6, Quận 4, TP. HCM",893464,2,8.064,2,13,3,0,0,0,02/01/1970,10.762486,106.700413,/ho-chi-minh/bun-mam-chi-cham-cho-nguyen-huu-hao/binh-luan
217,Bánh Nước Cốt Dừa - Chợ Bà Chiểu,"306 Bùi Hữu Nghĩa, P. 2, Quận Bình Thạnh, TP. HCM",994051,2,7.04,18,172,5,0,0,0,02/01/1970,10.800819,106.69929,/ho-chi-minh/banh-nuoc-cot-dua-cho-ba-chieu/binh-luan
217,Chang Kang Kung - Hấp Thủy Nhiệt Hong Kong - Crescent Mall,"Tầng 5 - Khu Foodcourt, Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",671745,2,7.506,273,149,34,0,0,0,02/01/1970,10.728741,106.718784,/ho-chi-minh/chang-kang-kung-hai-san-khoi-crescent-mall/binh-luan
217,Bánh Huế Khánh Tâm,"005 Lô 9, Cư Xá Thanh Đa, P. 27, Quận Bình Thạnh, TP. HCM",898414,2,7.0,9,9,1,0,0,0,02/01/1970,10.817226,106.71845,/ho-chi-minh/banh-hue-khanh-tam/binh-luan
217,Bánh Mì Minh Châu 1,"113 Hoàng Diệu, P. 12, Quận 4, TP. HCM",122629,2,7.5,12,3,4,0,0,0,02/01/1970,10.7635336,106.7038857999999,/ho-chi-minh/banh-mi-minh-chau-1/binh-luan
217,Cafe Central Nguyễn Huệ,"74 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",3572,2,6.938,372,233,68,0,0,0,02/01/1970,10.775099,106.703051,/ho-chi-minh/cafe-central-nguyen-hue/binh-luan
217,Tabu - Tiệm Bánh & Bò Né,"148 Tân Hòa Đông, P. 14, Quận 6, TP. HCM",959776,2,1.0,0,0,1,0,0,0,02/01/1970,10.759621,106.628717,/ho-chi-minh/tabu-tiem-banh-bo-ne/binh-luan
217,Hủ Tíu Nam Vang Quỳnh Anh - Lê Văn Sỹ,"327 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",9302,2,5.64,142,69,36,0,0,0,02/01/1970,10.7953365,106.66682,/ho-chi-minh/hu-tiu-nam-vang-quynh-anh-le-van-sy/binh-luan
217,Marduk - Korean Restaurant - Phú Mỹ Hưng,"09 Bùi Bằng Đoàn, Khu phố Hưng Vượng 2, P. Tân Phong, Quận 7, TP. HCM",981736,2,7.058,109,428,14,0,0,0,02/01/1970,10.7303835782748,106.7086823480986,/ho-chi-minh/marduk-korean-restaurant-phu-my-hung/binh-luan
217,Brodard Gourmet Bakery - Đồng Khởi,"55 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",701507,2,5.75,39,47,4,0,0,0,02/01/1970,10.773929,106.70492,/ho-chi-minh/brodard-gourmet-bakery-dong-khoi/binh-luan
217,Sài Gòn Givral Cafe - Nguyễn Văn Linh,"F001 Nguyễn Văn Linh, KP. Mỹ Phước, Quận 7, TP. HCM",46499,2,7.2,352,37,14,0,0,0,02/01/1970,10.728267,106.7106329,/ho-chi-minh/sai-gon-givral-cafe-nguyen-van-linh/binh-luan
217,Xôi Gà Thu Vân,"52 Nguyễn Huy Tự, P. Đa Kao, Quận 1, TP. HCM",77381,2,5.8,23,180,9,0,0,0,02/01/1970,10.7928124,106.6960296,/ho-chi-minh/xoi-ga-thu-van/binh-luan
217,Cơm Tấm Tín Mập,"68D Trần Bình Trọng, P. 5, Quận Bình Thạnh, TP. HCM",710183,2,8.486,3,20,7,0,0,0,02/01/1970,10.814539,106.686876,/ho-chi-minh/com-tam-tin-map/binh-luan
217,Mi Đốm - Sâm Dừa Coconutty,"Block B, Chung Cư Bình Minh, Đường 45, P. An Khánh, Tp. Thủ Đức, TP. HCM",937313,2,8.934,10,55,3,0,0,0,02/01/1970,10.7895172,106.7353355,/ho-chi-minh/mi-dom-sam-dua-coconutty/binh-luan
217,Ốc Đào - Nguyễn Trãi,"212B/C79 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",1171,2,6.524,2628,2344,383,0,0,0,02/01/1970,10.765034,106.684873,/ho-chi-minh/oc-dao-nguyen-trai/binh-luan
217,Ốc Quyên 2,"159/1 Bình Thành, Quận Bình Tân, TP. HCM",693008,2,5.0,45,5,1,0,0,0,02/01/1970,10.804252,106.587864,/ho-chi-minh/oc-quyen-2/binh-luan
217,Chilli Thai - Lý Tự Trọng,"93 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",1012534,2,5.962,88,94,16,0,0,0,02/01/1970,10.774336,106.6979301,/ho-chi-minh/chilli-thai-ly-tu-trong/binh-luan
217,Mì Xào Bò Trứng & Mì Ý - Võ Thị Sáu,"160/3 Võ Thị Sáu, P. 8, Quận 3, TP. HCM",1023498,2,9.8,1,6,1,0,0,0,02/01/1970,10.786769,106.690412,/ho-chi-minh/mi-xao-bo-trung-mi-y-vo-thi-sau/binh-luan
217,Món Ngon Quảng Ngãi - Đặc Sản Miền Trung - Thống Nhất,"15 Thống Nhất, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",736345,2,6.432,134,121,19,0,0,0,02/01/1970,10.8406437,106.766919,/ho-chi-minh/mon-ngon-quang-ngai-dac-san-mien-trung/binh-luan
217,Hủ Tiếu Bò Viên - Lê Quang Định,"22E Lê Quang Định, Quận Bình Thạnh, TP. HCM",224685,2,7.058,33,73,7,0,0,0,02/01/1970,10.806646,106.696876,/ho-chi-minh/hu-tieu-bo-vien-le-quang-dinh/binh-luan
217,Cô Dung - Bún Nước & Chả Tôm,"33/3 Nguyễn Công Hoan, Quận Phú Nhuận, TP. HCM",274065,2,6.32,169,238,25,0,0,0,02/01/1970,10.802155,106.6906815,/ho-chi-minh/co-dung-bun-nuoc-cha-tom/binh-luan
217,Xôi Cầu Đỏ,"43 Trần Quý Cáp, P. 11, Quận Bình Thạnh, TP. HCM",191681,2,7.386,45,122,14,0,0,0,02/01/1970,10.815747,106.695515,/ho-chi-minh/xoi-cau-do/binh-luan
217,Ngõ Thái - Pad Thái & Xiên Heo Nướng Phô Mai,"945/64B Lê Đức Thọ, P. 16, Quận Gò Vấp, TP. HCM",1132610,2,7.0,0,20,1,0,0,0,02/01/1970,10.8486391,106.6622606,/ho-chi-minh/ngo-thai-pad-thai-xien-heo-nuong-pho-mai/binh-luan
217,Ngọc Thạch Quán - Sữa Chua & Caramen - Quận 12,"Lô 44, 15 Nguyễn Thị Đặng, P. Hiệp Thành, Quận 12, TP. HCM",879702,2,7.7,3,16,2,0,0,0,02/01/1970,10.860451,106.639625,/ho-chi-minh/ngoc-thach-quan-sua-chua-caramen-quan-12/binh-luan
217,Adam Halal Food - Cơm Gà,"39 Trần Quang Diệu, P. 13, Quận 3, TP. HCM",963539,2,10.0,2,4,1,0,0,0,02/01/1970,10.78573,106.678447,/ho-chi-minh/a-dam-halal-ca-ri-an-do/binh-luan
217,Trà Sữa Mr Bin - Nguyễn Thị Định,"277 Nguyễn Thị Định, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",732155,2,9.332,122,16,3,0,0,0,02/01/1970,10.783335,106.758066,/ho-chi-minh/tra-sua-mr-bin-nguyen-thi-dinh/binh-luan
217,Belgo Belgian Craft Beer Brewery - Lê Ngô Cát,"2 Lê Ngô Cát, P. 7, Quận 3, TP. HCM",993222,2,8.256,117,75,7,0,0,0,02/01/1970,10.776532,106.685451,/ho-chi-minh/belgo-belgian-craft-beer-brewery-le-ngo-cat/binh-luan
217,Tukume - Lẩu & Bò Nầm nướng Hà Nội,"627 Lê Văn Lương, P. Tân Phong, Quận 7, TP. HCM",803241,2,7.752,125,216,61,0,0,0,02/01/1970,10.731088,106.700789,/ho-chi-minh/tukume-kitchen-beerpub/binh-luan
217,Bánh Mì Nấm Nướng Bào Ngư,"36 Trần Quý Cáp, P. 11, Quận Bình Thạnh, TP. HCM",763123,2,8.0,4,104,1,0,0,0,02/01/1970,10.816171,106.696287,/ho-chi-minh/banh-mi-nam-nuong-bao-ngu/binh-luan
217,Ilmirack BBQ Restaurant - Nhà Hàng BBQ Hàn Quốc,"222 Phạm Thái Bường, P. Tân Phong, Quận 7, TP. HCM",956676,2,9.898,90,96,59,0,0,0,02/01/1970,10.7275816,106.7092311,/ho-chi-minh/ilmirack-bbq-restaurant-nha-hang-bbq-han-quoc/binh-luan
217,CuBin Food - Ăn Vặt Online,"92B/20Bis Tôn Thất Thuyết, P. 15, Quận 4, TP. HCM",1012344,2,7.12,5,10,5,0,0,0,02/01/1970,10.75463,106.70893,/ho-chi-minh/cubin-food-an-vat-online/binh-luan
217,Panda BBQ - Quán Thịt Nướng Đà Lạt - Đường Số 9A,"137 Đường Số 9A, Khu Dân Cư Trung Sơn, X. Bình Hưng, Huyện Bình Chánh, TP. HCM",89691,2,6.716,1101,604,192,0,0,0,02/01/1970,10.7364484,106.6895213,/ho-chi-minh/panda-bbq-quan-thit-nuong-da-lat-duong-so-9a/binh-luan
217,"Yumi Ăn Vặt - Chân Gà Sả Tắc, Bánh Tráng & Cơm Cháy - Shop Online - Nguyễn Đình Chiểu","241/41 Nguyễn Đình Chiểu, P. 5, Quận 3, TP. HCM",923573,2,4.0,33,16,3,0,0,0,02/01/1970,10.773081,106.686097,/ho-chi-minh/an-vat-yumi-chan-ga-sa-tac-banh-trang-com-chay-shop-online/binh-luan
217,Quán Nướng Ngói - Tạ Quang Bửu,"Gầm Cầu Tạ Quang Bửu, Quận 8, TP. HCM",86837,2,5.56,22,20,5,0,0,0,02/01/1970,10.734721,106.66487,/ho-chi-minh/quan-nuong-ngoi-ta-quang-buu/binh-luan
217,Style - Quán Nướng Ngói,"Chung Cư K26, P. 7, Quận Gò Vấp, TP. HCM",96301,2,7.216,126,96,14,0,0,0,02/01/1970,10.831214,106.686805,/ho-chi-minh/style-quan-nuong-ngoi/binh-luan
217,Nướng Ngói,"222A Lô A Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",925995,2,9.332,4,34,3,0,0,0,02/01/1970,10.739832,106.6709599,/ho-chi-minh/nuong-ngoi/binh-luan
217,Hana BBQ & Hot Pot Buffet - Phạm Viết Chánh ,"25 - 25A Phạm Viết Chánh, Quận 1, TP. HCM",110997,2,6.924,3677,983,401,0,0,0,02/01/1970,10.767657,106.685126,/ho-chi-minh/hana-bbq-hot-pot-buffet-pham-viet-chanh/binh-luan
217,Cơm Chiên & Bún Chả Giò,"351 Lạc Long Quân, P. 5, Quận 11, TP. HCM",260056,2,6.6,10,6,1,0,0,0,02/01/1970,10.7712750898125,106.6452205181121,/ho-chi-minh/com-chien-bun-cha-gio/binh-luan
217,Quán Cô Điệp - Bún Đậu Chả Giò,"118/43 Bạch Đằng, P. 24, Quận Bình Thạnh, TP. HCM",238508,2,7.942,20,217,7,0,0,0,02/01/1970,10.803399,106.707615,/ho-chi-minh/quan-co-diep-bun-dau-cha-gio/binh-luan
